"employee_id","Experience_Category","claim_id","paid_cost$","loss_location_at","loss_location_on","city_of_incident","apta_desc","asset_vehicle_year","asset_manufacturer","loss_date","lat","long","formatted_address","years","cost_range","bus_age"
390826,">60 Months",229634,2919,"Wesbrook Mall","Student Union Blvd","Vancouver","Collisions with Objects",2009,"NOV",2017-08-18,49.2693128,-123.2475373,"Student Union Blvd & Wesbrook Mall, University Endowment Lands, BC V6T, Canada",2017,"Level3 ($1.000-$10.000)",8
390826,">60 Months",230184,1699.79,"Laurel St","Boundary Rd","Vancouver","Collisions with Other Vehicles",2008,"NOV",2017-09-05,49.254207,-123.0238384,"Laurel St & Boundary Rd, Vancouver, BC V5M 4B9, Canada",2017,"Level3 ($1.000-$10.000)",9
390826,">60 Months",239550,402.07,"W 22nd St","E Keith Rd","North Vancouver","Collisions with Objects",2007,"NOV",2018-08-05,49.3294491,-123.0892966,"W 22nd St, North Vancouver, BC, Canada",2018,"Level2 ($200-$1.000)",11
390822,">60 Months",199485,585.16,"Carrall St","W Pender St","Vancouver","Collisions with Objects",2006,"WF",2014-08-01,49.2804916,-123.1043692,"Carrall St & W Pender St, Vancouver, BC V6A 3V6, Canada",2014,"Level2 ($200-$1.000)",8
280232,">60 Months",198901,931.26,"Alma St","W Broadway","Vancouver","Collisions with Objects",2006,"WF",2014-07-03,49.2643679,-123.1858577,"W Broadway & Alma St, Vancouver, BC V6R 2B7, Canada",2014,"Level2 ($200-$1.000)",8
390814,">60 Months",114973,0,"1 ST","1 AV","Port Moody","Collisions with Other Vehicles",NA,NA,2011-08-08,49.3035013,-122.8734316,"1st St & 1st Ave, Port Moody, BC V3H 3A9, Canada",2011,"Level1 (<$200)",NA
390814,">60 Months",197426,254.99,"W 37th Ave","Cambie St","Vancouver","Collisions with Objects",2009,"NOV",2014-04-05,49.2372399,-123.1158848,"Cambie St & W 37th Ave, Vancouver, BC V5Z, Canada",2014,"Level2 ($200-$1.000)",5
390814,">60 Months",200841,0,"Cambie St","W 41st Ave","Vancouver","Collisions with Other Vehicles",2006,"WF",2014-09-26,49.2336097,-123.1160487,"Cambie St & W 41st Ave, Vancouver, BC V5Z, Canada",2014,"Level1 (<$200)",8
390814,">60 Months",229265,2991.76,"Slocan St","E 22 Ave","Vancouver","Collisions with Other Vehicles",2009,"NOV",2017-08-06,49.250611,-123.0496208,"Slocan St & E 22nd Ave, Vancouver, BC V5M, Canada",2017,"Level3 ($1.000-$10.000)",8
393171,">60 Months",198496,0,"E 8th Ave","Kingsway","Vancouver","Collisions with Other Vehicles",2006,"WF",2014-06-04,49.2635859,-123.100221,"E 8th Ave & Kingsway, Vancouver, BC V5T 3H9, Canada",2014,"Level1 (<$200)",8
393171,">60 Months",240239,0,"W 12 Ave","Blanca St","Vancouver","Collisions with Objects",2009,"NOV",2018-09-02,49.2620959,-123.2152909,"Blanca St & W 12th Ave, University Endowment Lands, BC V6T 2H5, Canada",2018,"Level1 (<$200)",9
390812,">60 Months",219612,0,"Vanness","Joyce","Vancouver","Collisions with Other Vehicles",2008,"NOV",2016-09-13,49.238222,-123.0318373,"Joyce St & Vanness Ave, Vancouver, BC V5R 4H1, Canada",2016,"Level1 (<$200)",8
390812,">60 Months",228460,3000,"Como Lake Ave","Lougheed Hwy","Coquitlam","Collisions with Objects",2006,"WF",2017-07-07,49.263116,-122.798237,"Como Lake Ave & Lougheed Hwy, Coquitlam, BC V3C, Canada",2017,"Level3 ($1.000-$10.000)",11
390813,">60 Months",209623,1871.53,"Kelly Ave","Kingsway Ave","Port Coquitlam","Collisions with Other Vehicles",2013,"INTXX",2015-09-16,49.2590985,-122.7753157,"Kingsway Ave & Kelly Ave, Port Coquitlam, BC V3C 6N2, Canada",2015,"Level3 ($1.000-$10.000)",2
390797,">60 Months",178024,0,"GILLEY","MARINE DR","Burnaby","Collisions with Objects",NA,NA,2011-07-31,49.2054383,-122.9783193,"Marine Dr & Gilley Ave, Burnaby, BC V5J 0A9, Canada",2011,"Level1 (<$200)",NA
390797,">60 Months",181968,0,"GRANVILLE ST","Davie St","Vancouver","Collisions with Other Vehicles",2008,"GMCCL",2012-06-22,49.277146,-123.1261827,"Granville St & Davie St, Vancouver, BC V6B 2G6, Canada",2012,"Level1 (<$200)",4
390797,">60 Months",188605,287.77,"Robson St","Burrard St","Vancouver","Collisions with Objects",2009,"NOV",2013-04-15,49.2832975,-123.1228016,"Robson St & Burrard St, Vancouver, BC V6E 1A9, Canada",2013,"Level2 ($200-$1.000)",4
390801,">60 Months",189077,289.5,"Penticton St","E Broadway","Vancouver","Collisions with Objects",2006,"WF",2013-05-07,49.2620623,-123.0530079,"Penticton St & E Broadway, Vancouver, BC V5M 1Y4, Canada",2013,"Level2 ($200-$1.000)",7
390801,">60 Months",255556,0,"E 43 Ave","Victoria Dr","Vancouver","Collisions with Other Vehicles",2006,"WF",2020-01-17,49.2305063,-123.0655929,"E 43rd Ave & Victoria Dr, Vancouver, BC V5P 3P9, Canada",2020,"Level1 (<$200)",14
393450,">60 Months",129583,0,"B/W TERMINAL & NATIONAL","STATION ST","Vancouver","Collisions with Other Vehicles",NA,NA,2012-02-19,49.2736975,-123.0978918,"Pacific Central Station, 1150 Station St, Vancouver, BC V6A 4C7, Canada",2012,"Level1 (<$200)",NA
393450,">60 Months",184114,0,"BAY 3","COQUITLAM STATION","Coquitlam","Collisions with Other Vehicles",2006,"WF",2012-09-24,49.275349,-122.798664,"Coquitlam Central Station @ Bay 3, Coquitlam, BC V3B, Canada",2012,"Level1 (<$200)",6
393450,">60 Months",250123,0,NA,"ESSO STATION SHAUGNESSEY","Port Coquitlam","Collisions with Objects",2009,"NOV",2019-08-01,49.2658285,-122.7736538,"2090 Lougheed Hwy, Port Coquitlam, BC V3B 4H3, Canada",2019,"Level1 (<$200)",10
338166,">60 Months",184136,0,"FLYNN","SHAUGNESSY","Port Coquitlam","Collisions with Other Vehicles",2006,"GMCCL",2012-09-27,49.2912778,-122.7687693,"Shaughnessy St & Flynn Crescent, Coquitlam, BC V3E 1W1, Canada",2012,"Level1 (<$200)",6
393643,">60 Months",184178,0,"SARDIS","BARKER","Burnaby","Collisions with Other Vehicles",2007,"NOV",2012-09-28,49.23404,-123.0110934,"Barker Ave & Sardis St, Burnaby, BC V5H 1K5, Canada",2012,"Level1 (<$200)",5
390788,">60 Months",206414,3000,NA,"UBC Loop","Vancouver","Collisions with Objects",2006,"WF",2015-05-07,49.3280242,-123.1556756,"1454 Marine Dr, West Vancouver, BC V7T 1B7, Canada",2015,"Level3 ($1.000-$10.000)",9
390788,">60 Months",219664,382.26,"Ingleton","Hastings","Burnaby","Collisions with Objects",2009,"WF",2016-09-16,49.2811027,-123.0186422,"Hastings St & Ingleton Ave, Burnaby, BC V5C 5R8, Canada",2016,"Level2 ($200-$1.000)",7
390788,">60 Months",232808,0,"226 St","Lougheed Hwy","Maple Ridge","Collisions with Objects",NA,"WF",2017-12-04,49.217116,-122.5962616,"226 St & Lougheed Hwy, Maple Ridge, BC V2X 2V4, Canada",2017,"Level1 (<$200)",NA
390790,">60 Months",192498,1166.41,"LOUGHEED STN","GATINEAU",NA,"Collisions with Other Vehicles",NA,NA,2013-09-28,49.2485209,-122.8969882,"Lougheed Town Centre Station, Burnaby, BC V3J 1S3, Canada",2013,"Level3 ($1.000-$10.000)",NA
390790,">60 Months",228269,1024.62,"Granville St","W Georgia St","Vancouver","Collisions with Objects",2007,"NOV",2017-06-30,49.2824895,-123.1181328,"Granville St & W Georgia St, Vancouver, BC V7Y 1K4, Canada",2017,"Level3 ($1.000-$10.000)",10
390785,">60 Months",183974,275.59,"49TH AVE","VICTORIA ST","Vancouver","Collisions with Objects",2007,"WF",2012-09-17,49.2251896,-123.0657779,"E 49th Ave & Victoria Dr, Vancouver, BC V5P 1T5, Canada",2012,"Level2 ($200-$1.000)",5
390785,">60 Months",208003,346.93,"Cypress St","W 4th Ave","Vancouver","Collisions with Other Vehicles",2007,"NOV",2015-07-16,49.268068,-123.147973,"Cypress St & W 4th Ave, Vancouver, BC V6J 1M4, Canada",2015,"Level2 ($200-$1.000)",8
390786,">60 Months",193669,2229.62,"No. 2 Rd","Chatham St","Richmond","Collisions with Other Vehicles",1998,"WF",2013-11-14,49.1267351,-123.1906977,"3131 Chatham St, Richmond, BC V7E 2Y4, Canada",2013,"Level3 ($1.000-$10.000)",15
390787,">60 Months",123958,2779.38,"PENDER","MAIN","Vancouver","Collisions with Other Vehicles",NA,NA,2011-03-26,49.2803878,-123.0996944,"Main St & E Pender St, Vancouver, BC V6A 2V2, Canada",2011,"Level3 ($1.000-$10.000)",NA
390787,">60 Months",168436,230.09,"SALSBURY","HASTINGS","Vancouver","Collisions with Other Vehicles",NA,NA,2011-04-09,49.2811561,-123.0682695,"Salsbury Dr & E Hastings St, Vancouver, BC V5L 3Z4, Canada",2011,"Level2 ($200-$1.000)",NA
390787,">60 Months",194826,1015.68,"Drake St","Granville St","Vancouver","Collisions with Objects",2006,"WF",2014-01-07,49.2761359,-123.1278309,"Granville St & Drake St, Vancouver, BC V6Z 2W6, Canada",2014,"Level3 ($1.000-$10.000)",8
390787,">60 Months",217472,0,"W 68 Ave","Granville","Vancouver","Collisions with Other Vehicles",2006,"WF",2016-06-30,49.2105113,-123.1404567,"Granville St & W 68th Ave, Vancouver, BC V6P 4Z7, Canada",2016,"Level1 (<$200)",10
390787,">60 Months",243526,0,"Cambie St","W Pender St","Vancouver","Collisions with Other Vehicles",2006,"WF",2018-12-16,49.2815618,-123.1099992,"W Pender St & Cambie St, Vancouver, BC V6B, Canada",2018,"Level1 (<$200)",12
390783,">60 Months",167441,1920.92,"THURLOW","ROBSON","Vancouver","Collisions with Other Vehicles",NA,NA,2011-02-08,49.2846045,-123.124824,"Robson St & Thurlow St, Vancouver, BC V6E 1V9, Canada",2011,"Level3 ($1.000-$10.000)",NA
390783,">60 Months",179535,1516.71,"TRACK 58","VTC YARD","Vancouver","Collisions with Other Vehicles",2009,"NOV",2012-03-09,49.2827291,-123.1207375,"Vancouver, BC, Canada",2012,"Level3 ($1.000-$10.000)",3
390783,">60 Months",183646,136.86,"BIRCH","15TH AVE",NA,"Collisions with Objects",NA,NA,2012-09-07,49.2578545,-123.1339494,"W 15th Ave & Birch St, Vancouver, BC V6H 1W1, Canada",2012,"Level1 (<$200)",NA
390783,">60 Months",203517,3000,"Dunsmuir St","Seymour St","Vancouver","Collisions with Objects",2009,"WF",2015-01-19,49.2829667,-123.115457,"Seymour St & Dunsmuir St, Vancouver, BC V6B 1Y6, Canada",2015,"Level3 ($1.000-$10.000)",6
390775,">60 Months",180870,499.61,"DAVIE ST","Burrard St","Vancouver","Collisions with Objects",2009,"NOV",2012-05-09,49.2790856,-123.1291844,"Burrard St & Davie St, Vancouver, BC V6Z 1Y9, Canada",2012,"Level2 ($200-$1.000)",3
390775,">60 Months",188635,0,"Commercial Dr","E Broadway","Vancouver","Collisions with Other Vehicles",2006,"WF",2013-04-19,49.2623855,-123.0697676,"Commercial Dr & E Broadway, Vancouver, BC V5N 1W2, Canada",2013,"Level1 (<$200)",7
390775,">60 Months",194023,2256.91,"Fraser St","Kingsway","Vancouver","Collisions with Other Vehicles",2006,"WF",2013-12-03,49.2568018,-123.0898366,"Kingsway & Fraser St, Vancouver, BC V5T, Canada",2013,"Level3 ($1.000-$10.000)",7
390776,">60 Months",239242,1688.7,"No. 5 Rd","Steveston Hwy","Richmond","Collisions with Other Vehicles",2016,"WF",2018-07-30,49.1334298,-123.0921439,"Steveston Hwy & No 5 Rd, Richmond, BC V7A 1N8, Canada",2018,"Level3 ($1.000-$10.000)",2
393132,">60 Months",175834,0,"JOYCE","VANNESS","Vancouver","Collisions with Objects",NA,NA,2011-11-09,49.238222,-123.0318373,"Joyce St & Vanness Ave, Vancouver, BC V5R 4H1, Canada",2011,"Level1 (<$200)",NA
393132,">60 Months",182975,0,"Wessex St","Kingsway","Vancouver","Collisions with People",2006,"WF",2012-08-03,49.2331545,-123.0340471,"Kingsway & Wessex St, Vancouver, BC V5R 6G7, Canada",2012,"Level1 (<$200)",6
393132,">60 Months",190746,0,"Cambridge St","Nanaimo St","Vancouver","Collisions with Other Vehicles",2009,"NOV",2013-07-15,49.2867385,-123.0565532,"Cambridge St & N Nanaimo St, Vancouver, BC V5L 3G5, Canada",2013,"Level1 (<$200)",4
303547,">60 Months",169871,0,"DUNBAR LOOP","DUNBAR LOOP","Vancouver","Collisions with Other Vehicles",NA,NA,2011-01-20,49.234593,-123.1857501,"Dunbar St @ Dunbar Loop, Vancouver, BC V6N, Canada",2011,"Level1 (<$200)",NA
303547,">60 Months",176668,1480.37,"31 AVE","GRANVILLE","Vancouver","Collisions with Objects",NA,NA,2011-12-18,49.2726148,-123.1331489,"Granville Bridge, Granville Bridge, Vancouver, BC V5Y 1V4, Canada",2011,"Level3 ($1.000-$10.000)",NA
303547,">60 Months",180538,97.84,"GEORGIA ST","Burrard St","Vancouver","Collisions with Other Vehicles",2007,"NOV",2012-04-29,49.284448,-123.1211287,"Burrard St & W Georgia St, Vancouver, BC V6E 3N9, Canada",2012,"Level1 (<$200)",5
303547,">60 Months",203341,0,"Westminster Hwy","No. 3 Rd","Richmond","Collisions with Other Vehicles",2000,"WF",2014-12-28,49.1702559,-123.1364452,"Westminster Hwy & Number 3 Rd, Richmond, BC V6X, Canada",2014,"Level1 (<$200)",14
303547,">60 Months",211426,0,"No. 3 Rd","Cook Rd","Richmond","Collisions with Objects",2000,"WF",2015-11-17,49.1665178,-123.1364742,"Cook Rd & Number 3 Rd, Richmond, BC V6Y 0A2, Canada",2015,"Level1 (<$200)",15
303547,">60 Months",226170,0,"Hwy 17","Nordell Way","Delta","Collisions with Other Vehicles",2006,"WF",2017-04-22,48.5533773,-123.3926916,"Patricia Bay Hwy, British Columbia, Canada",2017,"Level1 (<$200)",11
265404,">60 Months",180946,3000,"HAMILTON ST","W Hastings St","Vancouver","Collisions with Other Vehicles",2008,"WF",2012-05-11,49.2827874,-123.1099664,"W Hastings St & Hamilton St, Vancouver, BC V6B 2N4, Canada",2012,"Level3 ($1.000-$10.000)",4
265404,">60 Months",200760,621.6,"E Pender St","Granville St","Vancouver","Collisions with People",2006,"WF",2014-09-16,49.2846675,-123.114861,"Granville St & W Pender St, Vancouver, BC V6C 1X6, Canada",2014,"Level2 ($200-$1.000)",8
265404,">60 Months",205578,1169.68,"Maple St","W Broadway","Vancouver","Collisions with Objects",2006,"WF",2015-04-10,49.2637442,-123.150531,"W Broadway & Maple St, Vancouver, BC V6J 1Z2, Canada",2015,"Level3 ($1.000-$10.000)",9
NA,NA,170727,2603.96,NA,"BTC YARD","Burnaby","Collisions with Other Vehicles",NA,NA,2011-01-03,49.2488091,-122.9805104,"Burnaby, BC, Canada",2011,"Level3 ($1.000-$10.000)",NA
NA,NA,170719,0,"22nd St Station Loop","Ladner St","New Westminster","Collisions with Other Vehicles",NA,NA,2011-01-03,49.1999652,-122.949048,"22nd Street, 649 22nd St, New Westminster, BC V3M, Canada",2011,"Level1 (<$200)",NA
NA,NA,169405,0,"UBC Loop","UBC Loop","Vancouver","Collisions with Other Vehicles",NA,NA,2011-01-04,49.2675511,-123.2481004,"UBC Exchange, Greater Vancouver A, University Endowment Lands, BC V6T 2B9, Canada",2011,"Level1 (<$200)",NA
NA,NA,124187,0,NA,"RIVERVIEW HOSPITAL","Coquitlam","Collisions with Objects",NA,NA,2011-01-31,49.2508389,-122.8061709,"2601 Lougheed Hwy, Coquitlam, BC V3C 4J2, Canada",2011,"Level1 (<$200)",NA
NA,NA,169091,95.92,"12 AVE","GRANVILLE","Vancouver","Collisions with Other Vehicles",NA,NA,2011-02-03,49.2608361,-123.1386629,"Granville St & W 12th Ave, Vancouver, BC V6H 1M7, Canada",2011,"Level1 (<$200)",NA
NA,NA,170226,846.13,"B/W ONTARIO & MAIN","SW MARINE","Vancouver","Collisions with Other Vehicles",NA,NA,2011-02-04,49.2111669,-123.1021914,"Main St & SE Marine Dr, Vancouver, BC V5X 2S4, Canada",2011,"Level2 ($200-$1.000)",NA
NA,NA,167660,434.26,"CONNAUGHT","GRANVILLE","Vancouver","Collisions with Objects",NA,NA,2011-02-04,49.2362763,-123.1395617,"Granville St & Connaught Dr, Vancouver, BC V6M 3G6, Canada",2011,"Level2 ($200-$1.000)",NA
NA,NA,167663,1900.77,"TRACK # 5","VTC YARD","Vancouver","Collisions with Objects",NA,NA,2011-02-05,49.2827291,-123.1207375,"Vancouver, BC, Canada",2011,"Level3 ($1.000-$10.000)",NA
NA,NA,169882,747.18,"BAY 13","UBC LOOP","Vancouver","Collisions with Other Vehicles",NA,NA,2011-02-07,49.266049,-123.246605,"Ubc Exchange Bay 13, University Endowment Lands, BC V6T 2B9, Canada",2011,"Level2 ($200-$1.000)",NA
NA,NA,171028,477.33,"ROBSON","GRANVILLE","Vancouver","Collisions with Other Vehicles",NA,NA,2011-02-10,49.2813649,-123.1198429,"Robson St & Granville St, Vancouver, BC V6Z 1A1, Canada",2011,"Level2 ($200-$1.000)",NA
NA,NA,170808,446.05,"RENFREW","MCGILL","Vancouver","Collisions with Objects",NA,NA,2011-02-14,49.2886501,-123.044072,"McGill St & Renfrew St, Vancouver, BC V5K, Canada",2011,"Level2 ($200-$1.000)",NA
NA,NA,122438,2383.46,"KOOTENAY LOOP","HASTINGS","Vancouver","Collisions with Objects",NA,NA,2011-02-27,49.2811202,-123.0256976,"Kootenay St & E Hastings St, Vancouver, BC V5K 2A9, Canada",2011,"Level3 ($1.000-$10.000)",NA
NA,NA,168048,0,"HARRISON LOOP","HARRISON LOOP","Vancouver","Collisions with Other Vehicles",NA,NA,2011-03-03,49.2100999,-123.0646664,"Harrison Loop, Vancouver, BC V5P, Canada",2011,"Level1 (<$200)",NA
NA,NA,169103,283.5,"KOOTENAY","HASTINGS","Vancouver","Collisions with Objects",NA,NA,2011-03-24,49.2811202,-123.0256976,"Kootenay St & E Hastings St, Vancouver, BC V5K 2A9, Canada",2011,"Level2 ($200-$1.000)",NA
NA,NA,167835,521.58,"NVT YARD","NVT YARD","North Vancouver","Collisions with Other Vehicles",NA,NA,2011-03-30,49.3199816,-123.0724139,"North Vancouver, BC, Canada",2011,"Level2 ($200-$1.000)",NA
NA,NA,177734,0,"DENMAN","DAVIE","Vancouver","Collisions with Other Vehicles",NA,NA,2011-04-27,49.287273,-123.1418124,"Denman St & Davie St, Vancouver, BC V6G, Canada",2011,"Level1 (<$200)",NA
NA,NA,167725,0,"1100 BLK","BEACH","Vancouver","Collisions with Other Vehicles",NA,NA,2011-05-29,49.2776145,-123.1354282,"1100 Beach Ave, Vancouver, BC V6E 1T8, Canada",2011,"Level1 (<$200)",NA
NA,NA,168701,0,NA,"TRACK 6/7 BTC","Burnaby","Collisions with Other Vehicles",NA,NA,2011-06-01,49.2488091,-122.9805104,"Burnaby, BC, Canada",2011,"Level1 (<$200)",NA
NA,NA,174981,0,"PHIBBS EXCHANGE","PHIBBS EXCHANGE","North Vancouver","Collisions with Other Vehicles",NA,NA,2011-07-07,49.30514,-123.028313,"Phibbs Exchange, North Vancouver, BC V7J, Canada",2011,"Level1 (<$200)",NA
NA,NA,178109,3000,"RTC FLUSH BAY","RTC FLUSH BAY","Richmond","Collisions with Other Vehicles",NA,NA,2011-07-14,49.164153,-123.147119,"6820 Gilbert Rd, Richmond, BC V7C 3V4, Canada",2011,"Level3 ($1.000-$10.000)",NA
NA,NA,178490,1500.66,"12 AV","MAIN ST","Vancouver","Collisions with Other Vehicles",NA,NA,2011-08-13,49.2601544,-123.1010001,"Main St & E 12th Ave, Vancouver, BC V5T 3G2, Canada",2011,"Level3 ($1.000-$10.000)",NA
NA,NA,174365,799.06,"DENMAN","DAVIE","Vancouver","Collisions with Other Vehicles",NA,NA,2011-08-18,49.287273,-123.1418124,"Denman St & Davie St, Vancouver, BC V6G, Canada",2011,"Level2 ($200-$1.000)",NA
NA,NA,173219,705.03,"UNIVERSITY BLVD","WESTBROOK MALL","Vancouver","Collisions with Other Vehicles",NA,NA,2011-09-09,49.2663592,-123.2454208,"University Blvd & Wesbrook Mall, University Endowment Lands, BC V6T, Canada",2011,"Level2 ($200-$1.000)",NA
NA,NA,174571,0,"16","GRANVILLE","Vancouver","Collisions with Other Vehicles",NA,NA,2011-10-01,49.2748641,-123.1294252,"16 Granville St, Vancouver, BC V6Z 1N2, Canada",2011,"Level1 (<$200)",NA
NA,NA,173646,0,"HOWE","BEACH","Vancouver","Collisions with Other Vehicles",NA,NA,2011-11-01,49.274733,-123.1317964,"Beach Ave & Howe St, Vancouver, BC V6Z 1C4, Canada",2011,"Level1 (<$200)",NA
NA,NA,175730,1999.28,"BTC YARD","BTC YARD","Burnaby","Collisions with Other Vehicles",NA,NA,2011-11-16,49.2611805,-122.9970315,"4840 Still Creek Dr, Burnaby, BC V5C 0H4, Canada",2011,"Level3 ($1.000-$10.000)",NA
NA,NA,175245,3000,"6 AV","ALMA ST","Vancouver","Collisions with Other Vehicles",NA,NA,2011-11-23,49.2669128,-123.1857625,"W 6th Ave & Alma St, Vancouver, BC V6R 3R2, Canada",2011,"Level3 ($1.000-$10.000)",NA
NA,NA,178461,0,NA,"VTC YARD","Vancouver","Collisions with Other Vehicles",NA,NA,2011-12-04,49.2827291,-123.1207375,"Vancouver, BC, Canada",2011,"Level1 (<$200)",NA
NA,NA,178461,0,NA,"VTC YARD","Vancouver","Collisions with Other Vehicles",NA,NA,2011-12-04,49.2827291,-123.1207375,"Vancouver, BC, Canada",2011,"Level1 (<$200)",NA
NA,NA,175400,2632.02,"TRACK #22/23","VTC YARD",NA,"Collisions with Other Vehicles",NA,NA,2011-12-05,49.1658836,-123.9400648,"Nanaimo, BC, Canada",2011,"Level3 ($1.000-$10.000)",NA
NA,NA,176221,1927.07,NA,"VTC YARD","Vancouver","Collisions with Other Vehicles",NA,NA,2011-12-09,49.2827291,-123.1207375,"Vancouver, BC, Canada",2011,"Level3 ($1.000-$10.000)",NA
NA,NA,175085,943.6,NA,"NVTC YARD","North Vancouver","Collisions with Other Vehicles",NA,NA,2011-12-19,49.3201359,-123.1046446,"1001-1099 3rd St W, North Vancouver, BC V7P, Canada",2011,"Level2 ($200-$1.000)",NA
NA,NA,175584,0,NA,"BODY SHOP","Vancouver","Collisions with Other Vehicles",NA,NA,2011-12-29,49.2827092,-123.1188238,"700 W Georgia St, Vancouver, BC V7Y 1G5, Canada",2011,"Level1 (<$200)",NA
NA,NA,175108,777.96,"DENMAN","DAVIE","Vancouver","Collisions with Other Vehicles",NA,NA,2012-01-02,49.287273,-123.1418124,"Denman St & Davie St, Vancouver, BC V6G, Canada",2012,"Level2 ($200-$1.000)",NA
NA,NA,175739,0,"POCO BUS PARKING LOT","POCO BUS PARKING LOT",NA,"Collisions with Other Vehicles",NA,NA,2012-01-10,49.2618397,-122.7748763,"2125 Kingsway Ave, Port Coquitlam, BC V3C, Canada",2012,"Level1 (<$200)",NA
NA,NA,175824,0,"ROBSON","GRANVILLE","Vancouver","Collisions with Other Vehicles",NA,NA,2012-01-11,49.2813649,-123.1198429,"Robson St & Granville St, Vancouver, BC V6Z 1A1, Canada",2012,"Level1 (<$200)",NA
